"variable","iteration","chain","value"
"current_smoking","17","Chain 6",1.2258064516129
"current_smoking","18","Chain 6",1.19354838709677
"current_smoking","19","Chain 6",1.11290322580645
"current_smoking","20","Chain 6",1.14516129032258
"current_smoking","21","Chain 6",1.12903225806452
"current_smoking","22","Chain 6",1.19354838709677
"current_smoking","23","Chain 6",1.16129032258065
"current_smoking","24","Chain 6",1.16129032258065
"current_smoking","25","Chain 6",1.20967741935484
"current_smoking","26","Chain 6",1.2741935483871
"current_smoking","27","Chain 6",1.16129032258065
"current_smoking","28","Chain 6",1.14516129032258
"current_smoking","29","Chain 6",1.14516129032258
"current_smoking","30","Chain 6",1.16129032258065
"current_smoking","31","Chain 6",1.17741935483871
"current_smoking","32","Chain 6",1.19354838709677
"current_smoking","33","Chain 6",1.14516129032258
"current_smoking","34","Chain 6",1.25806451612903
"current_smoking","35","Chain 6",1.16129032258065
"current_smoking","36","Chain 6",1.2258064516129
"current_smoking","37","Chain 6",1.24193548387097
"current_smoking","38","Chain 6",1.17741935483871
"current_smoking","39","Chain 6",1.17741935483871
"current_smoking","40","Chain 6",1.25806451612903
"current_smoking","41","Chain 6",1.16129032258065
"current_smoking","42","Chain 6",1.19354838709677
"current_smoking","43","Chain 6",1.16129032258065
"current_smoking","44","Chain 6",1.12903225806452
"current_smoking","45","Chain 6",1.20967741935484
"current_smoking","46","Chain 6",1.14516129032258
"current_smoking","47","Chain 6",1.2258064516129
"current_smoking","48","Chain 6",1.17741935483871
"current_smoking","49","Chain 6",1.19354838709677
"current_smoking","50","Chain 6",1.14516129032258
"current_smoking","1","Chain 7",1.17741935483871
"current_smoking","2","Chain 7",1.17741935483871
"current_smoking","3","Chain 7",1.2258064516129
"current_smoking","4","Chain 7",1.20967741935484
"current_smoking","5","Chain 7",1.25806451612903
"current_smoking","6","Chain 7",1.16129032258065
"current_smoking","7","Chain 7",1.16129032258065
"current_smoking","8","Chain 7",1.16129032258065
"current_smoking","9","Chain 7",1.2258064516129
"current_smoking","10","Chain 7",1.19354838709677
"current_smoking","11","Chain 7",1.16129032258065
"current_smoking","12","Chain 7",1.19354838709677
"current_smoking","13","Chain 7",1.24193548387097
"current_smoking","14","Chain 7",1.08064516129032
"current_smoking","15","Chain 7",1.12903225806452
"current_smoking","16","Chain 7",1.2258064516129
"current_smoking","17","Chain 7",1.19354838709677
"current_smoking","18","Chain 7",1.19354838709677
"current_smoking","19","Chain 7",1.20967741935484
"current_smoking","20","Chain 7",1.16129032258065
"current_smoking","21","Chain 7",1.16129032258065
"current_smoking","22","Chain 7",1.24193548387097
"current_smoking","23","Chain 7",1.14516129032258
"current_smoking","24","Chain 7",1.14516129032258
"current_smoking","25","Chain 7",1.16129032258065
"current_smoking","26","Chain 7",1.16129032258065
"current_smoking","27","Chain 7",1.2741935483871
"current_smoking","28","Chain 7",1.14516129032258
"current_smoking","29","Chain 7",1.12903225806452
"current_smoking","30","Chain 7",1.2258064516129
"current_smoking","31","Chain 7",1.16129032258065
"current_smoking","32","Chain 7",1.16129032258065
"current_smoking","33","Chain 7",1.24193548387097
"current_smoking","34","Chain 7",1.19354838709677
"current_smoking","35","Chain 7",1.2258064516129
"current_smoking","36","Chain 7",1.17741935483871
"current_smoking","37","Chain 7",1.24193548387097
"current_smoking","38","Chain 7",1.30645161290323
"current_smoking","39","Chain 7",1.17741935483871
"current_smoking","40","Chain 7",1.12903225806452
"current_smoking","41","Chain 7",1.08064516129032
"current_smoking","42","Chain 7",1.24193548387097
"current_smoking","43","Chain 7",1.17741935483871
"current_smoking","44","Chain 7",1.19354838709677
"current_smoking","45","Chain 7",1.19354838709677
"current_smoking","46","Chain 7",1.24193548387097
"current_smoking","47","Chain 7",1.20967741935484
"current_smoking","48","Chain 7",1.17741935483871
"current_smoking","49","Chain 7",1.29032258064516
"current_smoking","50","Chain 7",1.14516129032258
"current_smoking","1","Chain 8",1.14516129032258
"current_smoking","2","Chain 8",1.16129032258065
"current_smoking","3","Chain 8",1.20967741935484
"current_smoking","4","Chain 8",1.16129032258065
"current_smoking","5","Chain 8",1.2258064516129
"current_smoking","6","Chain 8",1.20967741935484
"current_smoking","7","Chain 8",1.17741935483871
"current_smoking","8","Chain 8",1.17741935483871
"current_smoking","9","Chain 8",1.08064516129032
"current_smoking","10","Chain 8",1.19354838709677
"current_smoking","11","Chain 8",1.19354838709677
"current_smoking","12","Chain 8",1.17741935483871
"current_smoking","13","Chain 8",1.19354838709677
"current_smoking","14","Chain 8",1.12903225806452
"current_smoking","15","Chain 8",1.12903225806452
"current_smoking","16","Chain 8",1.25806451612903
"current_smoking","17","Chain 8",1.11290322580645
"current_smoking","18","Chain 8",1.14516129032258
"current_smoking","19","Chain 8",1.19354838709677
"current_smoking","20","Chain 8",1.19354838709677
"current_smoking","21","Chain 8",1.09677419354839
"current_smoking","22","Chain 8",1.12903225806452
"current_smoking","23","Chain 8",1.19354838709677
"current_smoking","24","Chain 8",1.08064516129032
"current_smoking","25","Chain 8",1.2258064516129
"current_smoking","26","Chain 8",1.2258064516129
"current_smoking","27","Chain 8",1.16129032258065
"current_smoking","28","Chain 8",1.12903225806452
"current_smoking","29","Chain 8",1.20967741935484
"current_smoking","30","Chain 8",1.11290322580645
"current_smoking","31","Chain 8",1.24193548387097
"current_smoking","32","Chain 8",1.17741935483871
"current_smoking","33","Chain 8",1.14516129032258
"current_smoking","34","Chain 8",1.25806451612903
"current_smoking","35","Chain 8",1.17741935483871
"current_smoking","36","Chain 8",1.2258064516129
"current_smoking","37","Chain 8",1.17741935483871
"current_smoking","38","Chain 8",1.12903225806452
"current_smoking","39","Chain 8",1.19354838709677
"current_smoking","40","Chain 8",1.19354838709677
"current_smoking","41","Chain 8",1.20967741935484
"current_smoking","42","Chain 8",1.17741935483871
"current_smoking","43","Chain 8",1.20967741935484
"current_smoking","44","Chain 8",1.17741935483871
"current_smoking","45","Chain 8",1.09677419354839
"current_smoking","46","Chain 8",1.2258064516129
"current_smoking","47","Chain 8",1.2258064516129
"current_smoking","48","Chain 8",1.20967741935484
"current_smoking","49","Chain 8",1.17741935483871
"current_smoking","50","Chain 8",1.17741935483871
"current_smoking","1","Chain 9",1.17741935483871
"current_smoking","2","Chain 9",1.17741935483871
"current_smoking","3","Chain 9",1.19354838709677
"current_smoking","4","Chain 9",1.14516129032258
"current_smoking","5","Chain 9",1.19354838709677
"current_smoking","6","Chain 9",1.24193548387097
"current_smoking","7","Chain 9",1.16129032258065
"current_smoking","8","Chain 9",1.16129032258065
"current_smoking","9","Chain 9",1.16129032258065
"current_smoking","10","Chain 9",1.20967741935484
"current_smoking","11","Chain 9",1.16129032258065
"current_smoking","12","Chain 9",1.17741935483871
"current_smoking","13","Chain 9",1.19354838709677
"current_smoking","14","Chain 9",1.08064516129032
"current_smoking","15","Chain 9",1.2258064516129
"current_smoking","16","Chain 9",1.16129032258065
"current_smoking","17","Chain 9",1.19354838709677
"current_smoking","18","Chain 9",1.25806451612903
"current_smoking","19","Chain 9",1.12903225806452
"current_smoking","20","Chain 9",1.20967741935484
"current_smoking","21","Chain 9",1.17741935483871
"current_smoking","22","Chain 9",1.16129032258065
"current_smoking","23","Chain 9",1.24193548387097
"current_smoking","24","Chain 9",1.11290322580645
"current_smoking","25","Chain 9",1.09677419354839
"current_smoking","26","Chain 9",1.17741935483871
"current_smoking","27","Chain 9",1.25806451612903
"current_smoking","28","Chain 9",1.20967741935484
"current_smoking","29","Chain 9",1.16129032258065
"current_smoking","30","Chain 9",1.14516129032258
"current_smoking","31","Chain 9",1.20967741935484
"current_smoking","32","Chain 9",1.20967741935484
"current_smoking","33","Chain 9",1.16129032258065
"current_smoking","34","Chain 9",1.2741935483871
"current_smoking","35","Chain 9",1.17741935483871
"current_smoking","36","Chain 9",1.30645161290323
"current_smoking","37","Chain 9",1.19354838709677
"current_smoking","38","Chain 9",1.19354838709677
"current_smoking","39","Chain 9",1.19354838709677
"current_smoking","40","Chain 9",1.16129032258065
"current_smoking","41","Chain 9",1.11290322580645
"current_smoking","42","Chain 9",1.19354838709677
"current_smoking","43","Chain 9",1.14516129032258
"current_smoking","44","Chain 9",1.20967741935484
"current_smoking","45","Chain 9",1.17741935483871
"current_smoking","46","Chain 9",1.19354838709677
"current_smoking","47","Chain 9",1.19354838709677
"current_smoking","48","Chain 9",1.19354838709677
"current_smoking","49","Chain 9",1.25806451612903
"current_smoking","50","Chain 9",1.17741935483871
"current_smoking","1","Chain 10",1.16129032258065
"current_smoking","2","Chain 10",1.24193548387097
"current_smoking","3","Chain 10",1.19354838709677
"current_smoking","4","Chain 10",1.25806451612903
"current_smoking","5","Chain 10",1.24193548387097
"current_smoking","6","Chain 10",1.17741935483871
"current_smoking","7","Chain 10",1.17741935483871
"current_smoking","8","Chain 10",1.24193548387097
"current_smoking","9","Chain 10",1.17741935483871
"current_smoking","10","Chain 10",1.19354838709677
"current_smoking","11","Chain 10",1.20967741935484
"current_smoking","12","Chain 10",1.2258064516129
"current_smoking","13","Chain 10",1.30645161290323
"current_smoking","14","Chain 10",1.2258064516129
"current_smoking","15","Chain 10",1.2258064516129
"current_smoking","16","Chain 10",1.2258064516129
"current_smoking","17","Chain 10",1.12903225806452
"current_smoking","18","Chain 10",1.19354838709677
"current_smoking","19","Chain 10",1.25806451612903
"current_smoking","20","Chain 10",1.17741935483871
"current_smoking","21","Chain 10",1.20967741935484
"current_smoking","22","Chain 10",1.17741935483871
"current_smoking","23","Chain 10",1.24193548387097
"current_smoking","24","Chain 10",1.16129032258065
"current_smoking","25","Chain 10",1.24193548387097
"current_smoking","26","Chain 10",1.14516129032258
"current_smoking","27","Chain 10",1.33870967741935
"current_smoking","28","Chain 10",1.24193548387097
"current_smoking","29","Chain 10",1.08064516129032
"current_smoking","30","Chain 10",1.19354838709677
"current_smoking","31","Chain 10",1.20967741935484
"current_smoking","32","Chain 10",1.16129032258065
"current_smoking","33","Chain 10",1.14516129032258
"current_smoking","34","Chain 10",1.16129032258065
"current_smoking","35","Chain 10",1.08064516129032
"current_smoking","36","Chain 10",1.16129032258065
"current_smoking","37","Chain 10",1.19354838709677
"current_smoking","38","Chain 10",1.2258064516129
"current_smoking","39","Chain 10",1.16129032258065
"current_smoking","40","Chain 10",1.17741935483871
"current_smoking","41","Chain 10",1.16129032258065
"current_smoking","42","Chain 10",1.14516129032258
"current_smoking","43","Chain 10",1.17741935483871
"current_smoking","44","Chain 10",1.14516129032258
"current_smoking","45","Chain 10",1.20967741935484
"current_smoking","46","Chain 10",1.20967741935484
"current_smoking","47","Chain 10",1.17741935483871
"current_smoking","48","Chain 10",1.20967741935484
"current_smoking","49","Chain 10",1.2258064516129
"current_smoking","50","Chain 10",1.16129032258065
"current_smoking","1","Chain 11",1.20967741935484
"current_smoking","2","Chain 11",1.16129032258065
"current_smoking","3","Chain 11",1.20967741935484
"current_smoking","4","Chain 11",1.16129032258065
"current_smoking","5","Chain 11",1.17741935483871
"current_smoking","6","Chain 11",1.20967741935484
"current_smoking","7","Chain 11",1.09677419354839
"current_smoking","8","Chain 11",1.19354838709677
"current_smoking","9","Chain 11",1.2741935483871
"current_smoking","10","Chain 11",1.17741935483871
"current_smoking","11","Chain 11",1.17741935483871
"current_smoking","12","Chain 11",1.09677419354839
"current_smoking","13","Chain 11",1.20967741935484
"current_smoking","14","Chain 11",1.19354838709677
"current_smoking","15","Chain 11",1.25806451612903
"current_smoking","16","Chain 11",1.20967741935484
"current_smoking","17","Chain 11",1.2741935483871
"current_smoking","18","Chain 11",1.14516129032258
"current_smoking","19","Chain 11",1.19354838709677
"current_smoking","20","Chain 11",1.17741935483871
"current_smoking","21","Chain 11",1.19354838709677
"current_smoking","22","Chain 11",1.19354838709677
"current_smoking","23","Chain 11",1.20967741935484
"current_smoking","24","Chain 11",1.20967741935484
"current_smoking","25","Chain 11",1.20967741935484
"current_smoking","26","Chain 11",1.16129032258065
"current_smoking","27","Chain 11",1.12903225806452
"current_smoking","28","Chain 11",1.24193548387097
"current_smoking","29","Chain 11",1.19354838709677
"current_smoking","30","Chain 11",1.17741935483871
"current_smoking","31","Chain 11",1.20967741935484
"current_smoking","32","Chain 11",1.24193548387097
"current_smoking","33","Chain 11",1.25806451612903
"current_smoking","34","Chain 11",1.2258064516129
"current_smoking","35","Chain 11",1.19354838709677
"current_smoking","36","Chain 11",1.2258064516129
"current_smoking","37","Chain 11",1.29032258064516
"current_smoking","38","Chain 11",1.12903225806452
"current_smoking","39","Chain 11",1.19354838709677
"current_smoking","40","Chain 11",1.11290322580645
"current_smoking","41","Chain 11",1.19354838709677
"current_smoking","42","Chain 11",1.2741935483871
"current_smoking","43","Chain 11",1.17741935483871
"current_smoking","44","Chain 11",1.12903225806452
"current_smoking","45","Chain 11",1.17741935483871
"current_smoking","46","Chain 11",1.19354838709677
"current_smoking","47","Chain 11",1.14516129032258
"current_smoking","48","Chain 11",1.17741935483871
"current_smoking","49","Chain 11",1.19354838709677
"current_smoking","50","Chain 11",1.20967741935484
"current_smoking","1","Chain 12",1.20967741935484
"current_smoking","2","Chain 12",1.06451612903226
"current_smoking","3","Chain 12",1.20967741935484
"current_smoking","4","Chain 12",1.16129032258065
"current_smoking","5","Chain 12",1.20967741935484
"current_smoking","6","Chain 12",1.24193548387097
"current_smoking","7","Chain 12",1.19354838709677
"current_smoking","8","Chain 12",1.20967741935484
"current_smoking","9","Chain 12",1.20967741935484
"current_smoking","10","Chain 12",1.19354838709677
"current_smoking","11","Chain 12",1.11290322580645
"current_smoking","12","Chain 12",1.24193548387097
