"variable","iteration","chain","value"
"current_smoking","18","Chain 3",0.0942170240415854
"current_smoking","19","Chain 3",0.0892863968199366
"current_smoking","20","Chain 3",0.113175094599243
"current_smoking","21","Chain 3",0.0917612659098727
"current_smoking","22","Chain 3",0.106209150326797
"current_smoking","23","Chain 3",0.0966536712150747
"current_smoking","24","Chain 3",0.0817471238007874
"current_smoking","25","Chain 3",0.0990712074303406
"current_smoking","26","Chain 3",0.0917612659098727
"current_smoking","27","Chain 3",0.0966536712150747
"current_smoking","28","Chain 3",0.0842793257653939
"current_smoking","29","Chain 3",0.0634866032182854
"current_smoking","30","Chain 3",0.0892863968199366
"current_smoking","31","Chain 3",0.0892863968199366
"current_smoking","32","Chain 3",0.0817471238007874
"current_smoking","33","Chain 3",0.0917612659098727
"current_smoking","34","Chain 3",0.0892863968199366
"current_smoking","35","Chain 3",0.0892863968199366
"current_smoking","36","Chain 3",0.0817471238007874
"current_smoking","37","Chain 3",0.0867924167717769
"current_smoking","38","Chain 3",0.0791958108779574
"current_smoking","39","Chain 3",0.0791958108779574
"current_smoking","40","Chain 3",0.0966536712150747
"current_smoking","41","Chain 3",0.113175094599243
"current_smoking","42","Chain 3",0.0791958108779574
"current_smoking","43","Chain 3",0.115458854106945
"current_smoking","44","Chain 3",0.0791958108779574
"current_smoking","45","Chain 3",0.0634866032182854
"current_smoking","46","Chain 3",0.0917612659098727
"current_smoking","47","Chain 3",0.0740358521576272
"current_smoking","48","Chain 3",0.0867924167717769
"current_smoking","49","Chain 3",0.0842793257653939
"current_smoking","50","Chain 3",0.0990712074303406
"current_smoking","1","Chain 4",0.0942170240415854
"current_smoking","2","Chain 4",0.101469632687383
"current_smoking","3","Chain 4",0.101469632687383
"current_smoking","4","Chain 4",0.0842793257653939
"current_smoking","5","Chain 4",0.076625386996904
"current_smoking","6","Chain 4",0.0966536712150747
"current_smoking","7","Chain 4",0.0966536712150747
"current_smoking","8","Chain 4",0.0842793257653939
"current_smoking","9","Chain 4",0.101469632687383
"current_smoking","10","Chain 4",0.0842793257653939
"current_smoking","11","Chain 4",0.0526315789473684
"current_smoking","12","Chain 4",0.0917612659098727
"current_smoking","13","Chain 4",0.0942170240415854
"current_smoking","14","Chain 4",0.076625386996904
"current_smoking","15","Chain 4",0.0966536712150747
"current_smoking","16","Chain 4",0.0842793257653939
"current_smoking","17","Chain 4",0.0892863968199366
"current_smoking","18","Chain 4",0.0791958108779574
"current_smoking","19","Chain 4",0.0791958108779574
"current_smoking","20","Chain 4",0.0714272063601269
"current_smoking","21","Chain 4",0.0842793257653939
"current_smoking","22","Chain 4",0.0740358521576272
"current_smoking","23","Chain 4",0.0942170240415854
"current_smoking","24","Chain 4",0.0867924167717769
"current_smoking","25","Chain 4",0.0842793257653939
"current_smoking","26","Chain 4",0.0892863968199366
"current_smoking","27","Chain 4",0.0942170240415854
"current_smoking","28","Chain 4",0.0714272063601269
"current_smoking","29","Chain 4",0.103848946986202
"current_smoking","30","Chain 4",0.101469632687383
"current_smoking","31","Chain 4",0.0867924167717769
"current_smoking","32","Chain 4",0.0892863968199366
"current_smoking","33","Chain 4",0.113175094599243
"current_smoking","34","Chain 4",0.0917612659098727
"current_smoking","35","Chain 4",0.076625386996904
"current_smoking","36","Chain 4",0.0942170240415854
"current_smoking","37","Chain 4",0.0740358521576272
"current_smoking","38","Chain 4",0.108550242709169
"current_smoking","39","Chain 4",0.0714272063601269
"current_smoking","40","Chain 4",0.0740358521576272
"current_smoking","41","Chain 4",0.0740358521576272
"current_smoking","42","Chain 4",0.0917612659098727
"current_smoking","43","Chain 4",0.108550242709169
"current_smoking","44","Chain 4",0.110872224133318
"current_smoking","45","Chain 4",0.0817471238007874
"current_smoking","46","Chain 4",0.0634866032182854
"current_smoking","47","Chain 4",0.0917612659098727
"current_smoking","48","Chain 4",0.0842793257653939
"current_smoking","49","Chain 4",0.0634866032182854
"current_smoking","50","Chain 4",0.0791958108779574
"current_smoking","1","Chain 5",0.0740358521576272
"current_smoking","2","Chain 5",0.0842793257653939
"current_smoking","3","Chain 5",0.0740358521576272
"current_smoking","4","Chain 5",0.076625386996904
"current_smoking","5","Chain 5",0.0817471238007874
"current_smoking","6","Chain 5",0.0842793257653939
"current_smoking","7","Chain 5",0.0817471238007874
"current_smoking","8","Chain 5",0.076625386996904
"current_smoking","9","Chain 5",0.0966536712150747
"current_smoking","10","Chain 5",0.0791958108779574
"current_smoking","11","Chain 5",0.103848946986202
"current_smoking","12","Chain 5",0.0817471238007874
"current_smoking","13","Chain 5",0.108550242709169
"current_smoking","14","Chain 5",0.0714272063601269
"current_smoking","15","Chain 5",0.0842793257653939
"current_smoking","16","Chain 5",0.101469632687383
"current_smoking","17","Chain 5",0.119969040247678
"current_smoking","18","Chain 5",0.0817471238007874
"current_smoking","19","Chain 5",0.0714272063601269
"current_smoking","20","Chain 5",0.101469632687383
"current_smoking","21","Chain 5",0.0791958108779574
"current_smoking","22","Chain 5",0.103848946986202
"current_smoking","23","Chain 5",0.0917612659098727
"current_smoking","24","Chain 5",0.0867924167717769
"current_smoking","25","Chain 5",0.0867924167717769
"current_smoking","26","Chain 5",0.0791958108779574
"current_smoking","27","Chain 5",0.113175094599243
"current_smoking","28","Chain 5",0.0714272063601269
"current_smoking","29","Chain 5",0.076625386996904
"current_smoking","30","Chain 5",0.0740358521576272
"current_smoking","31","Chain 5",0.0867924167717769
"current_smoking","32","Chain 5",0.0917612659098727
"current_smoking","33","Chain 5",0.0817471238007874
"current_smoking","34","Chain 5",0.108550242709169
"current_smoking","35","Chain 5",0.066152581890456
"current_smoking","36","Chain 5",0.103848946986202
"current_smoking","37","Chain 5",0.108550242709169
"current_smoking","38","Chain 5",0.0892863968199366
"current_smoking","39","Chain 5",0.0942170240415854
"current_smoking","40","Chain 5",0.0917612659098727
"current_smoking","41","Chain 5",0.0608015135878913
"current_smoking","42","Chain 5",0.0817471238007874
"current_smoking","43","Chain 5",0.0740358521576272
"current_smoking","44","Chain 5",0.0817471238007874
"current_smoking","45","Chain 5",0.110872224133318
"current_smoking","46","Chain 5",0.0942170240415854
"current_smoking","47","Chain 5",0.0687994496044032
"current_smoking","48","Chain 5",0.103848946986202
"current_smoking","49","Chain 5",0.101469632687383
"current_smoking","50","Chain 5",0.076625386996904
"current_smoking","1","Chain 6",0.0990712074303406
"current_smoking","2","Chain 6",0.101469632687383
"current_smoking","3","Chain 6",0.0842793257653939
"current_smoking","4","Chain 6",0.0687994496044032
"current_smoking","5","Chain 6",0.0817471238007874
"current_smoking","6","Chain 6",0.0942170240415854
"current_smoking","7","Chain 6",0.0917612659098727
"current_smoking","8","Chain 6",0.108550242709169
"current_smoking","9","Chain 6",0.0867924167717769
"current_smoking","10","Chain 6",0.0917612659098727
"current_smoking","11","Chain 6",0.0714272063601269
"current_smoking","12","Chain 6",0.101469632687383
"current_smoking","13","Chain 6",0.101469632687383
"current_smoking","14","Chain 6",0.108550242709169
"current_smoking","15","Chain 6",0.106209150326797
"current_smoking","16","Chain 6",0.0892863968199366
"current_smoking","17","Chain 6",0.0791958108779574
"current_smoking","18","Chain 6",0.0842793257653939
"current_smoking","19","Chain 6",0.0867924167717769
"current_smoking","20","Chain 6",0.0817471238007874
"current_smoking","21","Chain 6",0.0867924167717769
"current_smoking","22","Chain 6",0.0817471238007874
"current_smoking","23","Chain 6",0.0892863968199366
"current_smoking","24","Chain 6",0.108550242709169
"current_smoking","25","Chain 6",0.0942170240415854
"current_smoking","26","Chain 6",0.0966536712150747
"current_smoking","27","Chain 6",0.0740358521576272
"current_smoking","28","Chain 6",0.0966536712150747
"current_smoking","29","Chain 6",0.0966536712150747
"current_smoking","30","Chain 6",0.076625386996904
"current_smoking","31","Chain 6",0.108550242709169
"current_smoking","32","Chain 6",0.066152581890456
"current_smoking","33","Chain 6",0.0791958108779574
"current_smoking","34","Chain 6",0.0892863968199366
"current_smoking","35","Chain 6",0.101469632687383
"current_smoking","36","Chain 6",0.0942170240415854
"current_smoking","37","Chain 6",0.066152581890456
"current_smoking","38","Chain 6",0.0842793257653939
"current_smoking","39","Chain 6",0.113175094599243
"current_smoking","40","Chain 6",0.0867924167717769
"current_smoking","41","Chain 6",0.0817471238007874
"current_smoking","42","Chain 6",0.0740358521576272
"current_smoking","43","Chain 6",0.0687994496044032
"current_smoking","44","Chain 6",0.0842793257653939
"current_smoking","45","Chain 6",0.110872224133318
"current_smoking","46","Chain 6",0.0842793257653939
"current_smoking","47","Chain 6",0.0714272063601269
"current_smoking","48","Chain 6",0.0791958108779574
"current_smoking","49","Chain 6",0.0842793257653939
"current_smoking","50","Chain 6",0.0740358521576272
"current_smoking","1","Chain 7",0.0817471238007874
"current_smoking","2","Chain 7",0.0917612659098727
"current_smoking","3","Chain 7",0.0990712074303406
"current_smoking","4","Chain 7",0.0842793257653939
"current_smoking","5","Chain 7",0.0966536712150747
"current_smoking","6","Chain 7",0.0942170240415854
"current_smoking","7","Chain 7",0.0892863968199366
"current_smoking","8","Chain 7",0.076625386996904
"current_smoking","9","Chain 7",0.0740358521576272
"current_smoking","10","Chain 7",0.0966536712150747
"current_smoking","11","Chain 7",0.0867924167717769
"current_smoking","12","Chain 7",0.0791958108779574
"current_smoking","13","Chain 7",0.076625386996904
"current_smoking","14","Chain 7",0.0740358521576272
"current_smoking","15","Chain 7",0.108550242709169
"current_smoking","16","Chain 7",0.0942170240415854
"current_smoking","17","Chain 7",0.0892863968199366
"current_smoking","18","Chain 7",0.0740358521576272
"current_smoking","19","Chain 7",0.0817471238007874
"current_smoking","20","Chain 7",0.110872224133318
"current_smoking","21","Chain 7",0.101469632687383
"current_smoking","22","Chain 7",0.0740358521576272
"current_smoking","23","Chain 7",0.0714272063601269
"current_smoking","24","Chain 7",0.0842793257653939
"current_smoking","25","Chain 7",0.117723502656423
"current_smoking","26","Chain 7",0.0990712074303406
"current_smoking","27","Chain 7",0.115458854106945
"current_smoking","28","Chain 7",0.0714272063601269
"current_smoking","29","Chain 7",0.106209150326797
"current_smoking","30","Chain 7",0.0892863968199366
"current_smoking","31","Chain 7",0.0791958108779574
"current_smoking","32","Chain 7",0.076625386996904
"current_smoking","33","Chain 7",0.0892863968199366
"current_smoking","34","Chain 7",0.0917612659098727
"current_smoking","35","Chain 7",0.0917612659098727
"current_smoking","36","Chain 7",0.0917612659098727
"current_smoking","37","Chain 7",0.108550242709169
"current_smoking","38","Chain 7",0.0990712074303406
"current_smoking","39","Chain 7",0.0990712074303406
"current_smoking","40","Chain 7",0.101469632687383
"current_smoking","41","Chain 7",0.0966536712150747
"current_smoking","42","Chain 7",0.113175094599243
"current_smoking","43","Chain 7",0.0892863968199366
"current_smoking","44","Chain 7",0.101469632687383
