"variable","iteration","chain","value"
"current_smoking","42","Chain 5",1.31034482758621
"current_smoking","43","Chain 5",1.29310344827586
"current_smoking","44","Chain 5",1.29310344827586
"current_smoking","45","Chain 5",1.18965517241379
"current_smoking","46","Chain 5",1.22413793103448
"current_smoking","47","Chain 5",1.18965517241379
"current_smoking","48","Chain 5",1.22413793103448
"current_smoking","49","Chain 5",1.29310344827586
"current_smoking","50","Chain 5",1.1551724137931
"current_smoking","1","Chain 6",1.22413793103448
"current_smoking","2","Chain 6",1.1551724137931
"current_smoking","3","Chain 6",1.20689655172414
"current_smoking","4","Chain 6",1.18965517241379
"current_smoking","5","Chain 6",1.17241379310345
"current_smoking","6","Chain 6",1.13793103448276
"current_smoking","7","Chain 6",1.17241379310345
"current_smoking","8","Chain 6",1.17241379310345
"current_smoking","9","Chain 6",1.18965517241379
"current_smoking","10","Chain 6",1.1551724137931
"current_smoking","11","Chain 6",1.18965517241379
"current_smoking","12","Chain 6",1.17241379310345
"current_smoking","13","Chain 6",1.31034482758621
"current_smoking","14","Chain 6",1.25862068965517
"current_smoking","15","Chain 6",1.24137931034483
"current_smoking","16","Chain 6",1.1551724137931
"current_smoking","17","Chain 6",1.13793103448276
"current_smoking","18","Chain 6",1.1551724137931
"current_smoking","19","Chain 6",1.24137931034483
"current_smoking","20","Chain 6",1.10344827586207
"current_smoking","21","Chain 6",1.27586206896552
"current_smoking","22","Chain 6",1.18965517241379
"current_smoking","23","Chain 6",1.20689655172414
"current_smoking","24","Chain 6",1.18965517241379
"current_smoking","25","Chain 6",1.24137931034483
"current_smoking","26","Chain 6",1.24137931034483
"current_smoking","27","Chain 6",1.18965517241379
"current_smoking","28","Chain 6",1.22413793103448
"current_smoking","29","Chain 6",1.18965517241379
"current_smoking","30","Chain 6",1.10344827586207
"current_smoking","31","Chain 6",1.17241379310345
"current_smoking","32","Chain 6",1.18965517241379
"current_smoking","33","Chain 6",1.20689655172414
"current_smoking","34","Chain 6",1.18965517241379
"current_smoking","35","Chain 6",1.22413793103448
"current_smoking","36","Chain 6",1.29310344827586
"current_smoking","37","Chain 6",1.24137931034483
"current_smoking","38","Chain 6",1.24137931034483
"current_smoking","39","Chain 6",1.1551724137931
"current_smoking","40","Chain 6",1.08620689655172
"current_smoking","41","Chain 6",1.20689655172414
"current_smoking","42","Chain 6",1.27586206896552
"current_smoking","43","Chain 6",1.17241379310345
"current_smoking","44","Chain 6",1.25862068965517
"current_smoking","45","Chain 6",1.17241379310345
"current_smoking","46","Chain 6",1.17241379310345
"current_smoking","47","Chain 6",1.13793103448276
"current_smoking","48","Chain 6",1.1551724137931
"current_smoking","49","Chain 6",1.1551724137931
"current_smoking","50","Chain 6",1.18965517241379
"current_smoking","1","Chain 7",1.10344827586207
"current_smoking","2","Chain 7",1.10344827586207
"current_smoking","3","Chain 7",1.13793103448276
"current_smoking","4","Chain 7",1.18965517241379
"current_smoking","5","Chain 7",1.20689655172414
"current_smoking","6","Chain 7",1.25862068965517
"current_smoking","7","Chain 7",1.12068965517241
"current_smoking","8","Chain 7",1.12068965517241
"current_smoking","9","Chain 7",1.12068965517241
"current_smoking","10","Chain 7",1.13793103448276
"current_smoking","11","Chain 7",1.18965517241379
"current_smoking","12","Chain 7",1.12068965517241
"current_smoking","13","Chain 7",1.1551724137931
"current_smoking","14","Chain 7",1.29310344827586
"current_smoking","15","Chain 7",1.1551724137931
"current_smoking","16","Chain 7",1.20689655172414
"current_smoking","17","Chain 7",1.18965517241379
"current_smoking","18","Chain 7",1.27586206896552
"current_smoking","19","Chain 7",1.24137931034483
"current_smoking","20","Chain 7",1.17241379310345
"current_smoking","21","Chain 7",1.13793103448276
"current_smoking","22","Chain 7",1.1551724137931
"current_smoking","23","Chain 7",1.22413793103448
"current_smoking","24","Chain 7",1.22413793103448
"current_smoking","25","Chain 7",1.17241379310345
"current_smoking","26","Chain 7",1.24137931034483
"current_smoking","27","Chain 7",1.1551724137931
"current_smoking","28","Chain 7",1.17241379310345
"current_smoking","29","Chain 7",1.17241379310345
"current_smoking","30","Chain 7",1.06896551724138
